,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется вид куртки?,Ветровка,Дождёвка,Ураганка,Жаровка
1,"Кем служил песенный герой, когда был молод и имел силенку?",На почте ямщиком,В магазине мясником,В банке инкассатором,У олигарха телохранителем
2,"Как заканчивается одностишие Н. Резник: ""К чему вам в вашем возрасте...""?",Здоровье,Путевка,Зарплата,Любовник
3,"Сколько витков вокруг Земли сделал первый пилотируемый космический корабль ""Восток"" с Юрием Гагариным на борту?",Один,Пять,Десять,Три
4,Что называют во Франции словом «винегрет»?,Заправка для салата,Рубленые овощи,"Овощи, завернутые в лепешку",Холодный суп
5,"Какой из этих французских городов называют ""столицей"" шампанских вин?",Реймс,Лион,Париж,Бордо
6,"Что, по словам Плутарха, присуще великим народам?",Неблагодарность,Национализм,Культура,Шовинизм
7,К какой из этих величин (в долях кубометра) ближе всего нефтяной баррель?,"0,16","0,24","0,20","0,28"
8,Какая из пар анаграмм соответствует связке «город-миллионер — музыкальный инструмент»?,Шанхай и шахнай,Дакар и дарак,Каракас и каскара,Самара и сарама
9,"О каком безвременно ушедшем рок-музыканте рассказывает документальный фильм ""Здорово и вечно""?",Егор Летов,Веня Д’ркин,Виктор Цой,Александр Башлачёв
