,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто автор крылатой фразы: ""Хотели как лучше, а получилось как всегда""?",Черномырдин,Путин,Зюганов,Жириновский
1,"Что делал герой повести «Вий» Хома Брут, защищая от нечисти?",очерчивал вокруг себя круг,сыпал вокруг себя перец,ел чеснок,смотрел только в зеркало
2,Что не относится к токарно-винторезному станку?,Пыж,Фартук,Бабка,Патрон
3,"Кто является автором поэмы ""Песнь о Гайавате""?",Лонгфелло,Шекспир,Вейнберг,Лоуэлл
4,Какие Олимпийские игры стали самыми продолжительными в истории?,Игры 1908 года в Лондоне,Игры 1936 года в Берлине,Игры 1928 года в Амстердаме,Игры 1920 года в Антверпене
5,Где в человеческом организме находится виллизиев круг?,Головной мозг,Печень,Щитовидная железа,Большой сальник
6,"Какое из этих слов писалось до реформы русского языка через Е, а не через ЯТЬ?",Пест,Лес,Бес,Хрен
7,Кто из советских лётчиков сбил первый американский стратегический бомбардировщик «B-29» в Корейской войне?,Анатолий Зиновьевич Бордун,Евгений Георгиевич Пепеляев,Дмитрий Павлович Оськин,Николай Васильевич Сутягин
8,Произведения какого из этих литераторов Ф. Тютчев не переводил?,Гауф,Шиллер,Шекспир,Гёте
9,На какой из этих картин И. И. Шишкина изображены люди?,"""Ручей в берёзовом лесу""","""Перед грозой""","""Ручей в лесу""","""Рожь"""
