,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая из планет является пятой по удаленности от Солнца?,Юпитер,Марс,Земля,Сатурн
1,"Как звали мальчика, выпустившего из бутылки старика Хоттабыча?",Волька,Колька,Венька,Петька
2,Кто стал генсеком после Хрущёва?,Брежнев,Молотов,Сталин,Андропов
3,У какого художника нет картины с названием «Берёзовая роща»?,И. Айвазовский,И. Левитан,И. Шишкин,А. Куинджи
4,Какова максимальная длина крюка клюшки хоккеиста?,32 см,38 см,17 см,23 см
5,Сколько звезд на флаге Венесуэлы?,8,1,24,7
6,Какая из этих красок имеет темно-синий цвет?,Кобальт,Умбра,Краплак,Охра
7,От какого слова происходит название города Элиста?,Песчаный,Верблюжий,Солнечный,Равнинный
8,Флагу какого современного государства идентичен исторический флаг королевства Чехия (Богемия)?,Польша,Чехия,Венгрия,Румыния
9,Какое из этих древних племен плодородного полумесяца имело несемитское происхождение?,Шумеры,Халдеи,Аккадцы,Амореи
