,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто из персонажей «Мёртвых душ» был бездеятельным мечтателем?,Манилов,Коробочка,Плюшкин,Собакевич
1,"Название какой птицы подарили паровозу, а потом — короткому поезду для узкоколейки?",кукушки,сокола,страуса,дятла
2,В честь какого из этих ученых названа единица электрического сопротивления?,Георг Ом,Андре Мари Ампер,Алессандро Вольта,Джеймс Прескотт Джоуль
3,Что похищают герои фильма «Как украсть миллион?»?,скульптуру,золотой самородок,деньги,картину
4,"Кем, согласно древним грузинским традициям, является гость в доме?",Посланник свыше,Брат,Друг,Благодетель
5,Какой ребёнок воспитывался вместе с малолетним наследником престола Англии?,Мальчик для битья,Мальчик на побегушках,Звёздный мальчик,Мальчик-с-пальчик
6,Какой из этих подмосковных городов - самый крупный по населению?,Мытищи,Красногорск,Одинцово,Дмитров
7,"Какой из населённых пунктов СССР является самым восточным, где во время Великой Отечественной войны шли боевые действия против немецких войск?",Диксон,Тикси,Амдерма,Архангельск
8,"В каком фильме Марлон Брандо был не только актёром, но и режиссёром?",«Одноглазые валеты»,«Дикарь»,«Гори»,«Излучины Миссури»
9,"Какой фильм существует ""Марка страны...?",Гонделупы,Гондураса,Гваделупы,Гвадураса
