,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой царицей была роковая девица из пушкинского ""Золотого петушка""?",Шамаханской,Туруханской,Бадахшанской,Тарабарской
1,Какая страна не была чемпионом мира по футболу?,Мексика,Аргентина,Франция,Италия
2,Какой московский переулок официально объявлен пешеходной зоной?,Столешников,Кривоколенный,Сивцев Вражек,Кривоарбатский
3,Каким словом характеризуется мост в русской пословице: «Чёрт ли нёс на ... мост»?,Худой,Старый,Чужой,Великий
4,По чьей инициативе основана Главная палата мер и весов в России?,Менделеев,Лебедев,Вернадский,Чаплыгин
5,В каком климатическом поясе большей своей частью расположена Австралия?,Тропический,Умеренный,Субтропический,Субэкваториальный
6,Памятник какому литературному герою открыли в Смоленске в мае 1995 года?,Василий Тёркин,Хлестаков,профессор Преображенский,Петя Ростов
7,В какой республике СССР родилась певица Анна Герман?,Узбекской,Молдавской,Армянской,Казахской
8,Кто из этих Римских пап был француз?,Сильвестр II,Агапит II,Лев II,Иоанн II
9,Какое растение является самым крупным плотоядным растением в мире?,Непентес Раджа,Саррацения,Пузырчатка пурпурная,Альдрованда пузырчатая
