,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто стал обладателем Кубка России по футболу в 1999 году?,"""Зенит""","""Торпедо""","""Динамо""","""Спартак"""
1,"В каком штате жила Элли, героиня повести «Волшебник Изумрудного города»?",Канзас,Оклахома,Техас,Аризона
2,Как иначе называют агами — семейство птиц отряда журавлиных?,трубачи,флейтисты,горнисты,саксофонисты
3,Какая картина появилась как эскиз декорации к футуристической опере «Победа над солнцем»?,«Чёрный квадрат»,«Крик»,«Купание красного коня»,«Герника»
4,К какому отряду насекомых относится знаменитая шпанская мушка?,Жесткокрылые,Подёнки,Полужесткокрылые,Двукрылые
5,"Какая из этих актрис пробовалась на роль, но не сыграла ни одной из ""жен дьявола"" в фильме ""Иствикские ведьмы""?",Анжелика Хьюстон,Мишель Пфайффер,Сьюзан Сарандон,Шер
6,"Кому принадлежит высказывание: «Я первым не обнажу меча, но я вложу его в ножны последним»?",Александру I,Наполеону Бонапарту,Махмуду II,Францу II
7,При открытии панорамного кинотеатра «Мир» на Цветном бульваре в 1958 году размер экрана зала оказался самым большим в мире. Какова была его площадь?,200 м2,100 м2,150 м2,300 м2
8,"Какова была судьба ""Вяйнямёйнена"" — одного из двух финских броненосцев, участвовавших во Второй мировой войне?","Выкуплен СССР и переименован в ""Выборг""",Затонул после торпедирования английской подлодкой,Подорвался на советских минах в районе Ханко,После советского авианалёта встал в ремонт до конца войны
9,Какой американский город считается местом изобретения волейбола?,Холиок,Спрингфилд,Тонтон,Глостер
