,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как заканчивается фраза из условия задачи: «Из пункта А в пункт Б…»?,Вышел поезд,Пошёл дождь,Полетела сплетня,Убежало молоко
1,Как звали победившего змея былинного богатыря — специалиста по выделке кож?,Никита,Микула,Евпатий,Путята
2,С какими животными выступает известный клоун Куклачёв?,С кошками,Со львами,С голубями,С медведями
3,Какой из этих танцев не входит в латиноамериканскую программу бальных танцев?,Квикстеп,Самба,Пасодобль,Румба
4,"Какой советский космонавт, родившийся в Белоруссии, первым совершил полет на орбиту?",Петр Климук,Олег Новицкий,Анатолий Березовой,Владимир Ковалёнок
5,Какое имя получили в армии штурмовики Су-25?,«Грач»,«Крокодил»,«Шпиль»,«Пчела»
6,Какое из этих слов не является названием сценического амплуа?,Гризетка,Травести,Субретка,Инженю
7,Вид какого города изображен на банкноте в 100 рублей?,Москва,Санкт-Петербург,Новгород,Красноярск
8,"Какой фильм Хичкока является экранизацией той же пьесы, по которой снят советский детектив «Ошибка Тони Вендиса»?","«В случае убийства набирайте ""М""»",«Не тот человек»,«Головокружение»,«Окно во двор»
9,Какого числа отмечается День «Звездных войн»?,4 мая,4 июля,4 октября,4 апреля
