,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой газ, являющийся конечным продуктом метаболизма, мы выдыхаем через легкие?",Углекислый,Озон,Азот,Кислород
1,"Как называют тело космического происхождения, упавшее на поверхность крупного небесного объекта?",Метеорит,Комета,Астероид,Звезда
2,Когда город Эдо (нынешний Токио) стал миллионником?,В XVIII веке,В XII веке,В XVI веке,В XIV веке
3,Кто был первым американским миллиардером?,Рокфеллер,Рокфор,МакДак,Гейтс
4,В образе какой птицы Зевс соблазнил супругу царя Тиндарея Леду?,Лебедя,Ворона,Журавля,Утки
5,Какое значение температуры (в градусах по Цельсию) соответствует нормальным (стандартным) условиям в химии?,0,-273,100,22
6,Кто занимает второе место по численности в США после американцев европейского происхождения?,Латиноамериканцы,Афроамериканцы,Индейцы,Выходцы из Азии
7,"Кто из приближенных царя Алексея Михайловича известен как меценат и просветитель, получивший от современников прозвище ""милостивый муж""?",Федор Ртищев,Афанасий Ордин-Нащокин,Борис Морозов,Илья Милославский
8,Как звали предпоследнюю жену короля Англии Генриха VIII?,Екатерина Говард,Анна Болейн,Екатерина Парр,Джейн Сеймур
9,Какой город до расцвета Лас-Вегаса удерживал за собой звание игорной столицы США?,Рино,Атлантик-Сити,Хендерсон,Карсон-Сити
