,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какова кличка члена банды «Чёрная кошка» в фильме «Место встречи изменить нельзя»?,Промокашка,Неваляшка,Чебурашка,Барабашка
1,Как называется один из районов Лондона?,Хакни,Подбери,Ломани,Кракни
2,Что из этого не является названием координаты?,Мантисса,Абсцисса,Аппликата,Ордината
3,Как называется квант света?,Фотон,Мезон,Электрон,Кварк
4,"Закончите одностишие Владимира Вишневского: «О, раствори мне хоть немного...»",Кофе,Блузку,Яду,Веки
5,Какое министерство СССР возглавлял Валентин Сергеевич Павлов?,Финансов,Юстиции,Связи,Торговли
6,Какой врач лечит ожоги?,Комбустиолог,Неонатолог,Фтизиатр,Гепатолог
7,Какое из этих островных государств находится в Карибском регионе?,Сен-Китс и Невис,Вануату,Кабо-Верде,Маврикий
8,В какой стране сосуществуют в официальном употреблении два языка — букмол и нюнорск?,Норвегия,Дания,Швеция,Исландия
9,"В каком российском городе проводится фестиваль «Арт-Овраг», в рамках которого в 2017 году было нарисовано крупнейшее граффити в Европе?",Выкса,Коломна,Жигулёвск,Березники
