,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,С какой буквы не начинается ни одна аббревиатура?,Ъ,Н,М,К
1,Сколько зубов у муравьеда?,0,24,6,12
2,Какой из этих государственных органов России не занимается оперативно-розыскной деятельностью?,Конституционный суд,ФСБ,Таможенные органы,Налоговая полиция
3,Что преподавал Нестор Петрович из телесериала «Большая перемена»?,История,Математика,География,Химия
4,Чего больше в костной ткани человека?,Воды,Кальция,Фосфатов,Белка
5,"По словам режиссёра Вернера Херцога, «те, кто смотрят телевизор, — теряют мир», а «те, кто читают книги...»",Владеют миром,Теряют его вместе со смотрящими телевизор,Создают мир,Приобретают мир
6,"Какой город находится у слияния рек Мозеля и Рейна, именуемого Немецким углом?",Кобленц,Рюдесхайм,Бонн,Хоффенхайм
7,"""Заморская провинция"" какой страны до самого последнего времени существовала на территории Китая?",Португалия,Франция,Нидерланды,Испания
8,Какое небесное тело получило своё название на иврите в честь мифологического библейского существа Раава?,Нептун,Уран,Сатурн,Марс
9,На каком средиземноморском острове 5–7 миллионов лет назад обитал гигантский заяц Nuralagus rex весом до 23 кг?,Менорка,Сицилия,Корсика,Крит
