,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что, согласно песне, нечаянно нагрянет?",Любовь,Грусть,Радость,Богатство
1,С помощью какого газа пищевая промышленность превращает обыкновенную воду в газированную?,Двуокись углерода,Водород,Сероводород,Гелий
2,"Какой сказочный герой обладал мощным голосом, способным разрушать стены?",Джельсомино,Барон Мюнхгаузен,Старик Хоттабыч,Урфин Джюс
3,"С какого растения, по утверждению В. Даля, пчёлы берут красный мёд?",Гречиха,Подсолнечник,Медуница,Липа
4,Кто занимает первое место среди бомбардиров в истории Чемпионатов Мира по футболу?,Клозе,Фонтен,Пеле,Роналдо
5,"Кто из представленных ниже поэтов сказал, что ""Быть знаменитым некрасиво..."" ?",Б. Пастернак,О.Мандельштам,Д.Самойлов,В.Маяковский
6,В какой стране протекает река Лимпопо?,Зимбабве,Лесото,Конго,Заир
7,"Кто является режиссёром клипа на песню ""Аэробика"" группы ""Алиса"" — первого официального клипа этой группы, снятого профессионально?",Константин Эрнст,Иван Дыховичный,Алексей Балабанов,Иван Демидов
8,"Кто стал первым вратарём, не пропустившим ни одного мяча в серии послематчевых пенальти на чемпионатах мира?",Александр Шовковский,Фабьен Бартез,Джанлуиджи Буффон,Икер Касильяс
9,С какой дугогасящей средой не существует высоковольтных выключателей в энергетике?,Гелий,Вакуум,Масло,Воздух
