,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что было нарисовано на холсте в каморке Папы Карло?,Котелок,Дверь,Золотой ключик,Сверчок
1,Какое из этих животных появляется на свет не из яйца?,Тюлень,Черепаха,Крокодил,Страус
2,Какой язык является государственным в Республике Куба?,Испанский,Португальский,Английский,Итальянский
3,В каком театре играет О.Басилашвили?,БДТ,"""Ленком""",МХАТ,"""Современник"""
4,Какие звуки издаёт австралийская птица кукабара?,Звуки смеха,Звуки кашля,Звуки плача,Рычащие звуки
5,"Кто, по утверждению искусствоведа Вазари, помогал Леонардо да Винчи работать над портретом Моны Лизы?",Шуты,Охотники,Повара,Садовники
6,Какое из этих простейших поражает преимущественно кожные покровы?,Лейшмания,Кокцидия,Трихомонада,Токсоплазма
7,Кто был основателем Ботанического сада МГУ «Аптекарский огород»?,Пётр I,Александр III,Иван IV,Екатерина II
8,Какой из этих русских романсов не исполняла Дина Дурбин в фильме «Сестра его дворецкого»?,«Тёмно-вишнёвая шаль»,«Калитка»,«Две гитары»,"«Эй, ямщик, гони-ка к „Яру“…»"
9,Какая из этих сборных выступала в финальном турнире Чемпионата Европы 2004 по футболу среди мужчин?,Латвия,Эстония,Беларусь,Литва
