,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется вторая степень числа?,квадрат,куб,треугольник,эллипс
1,Как по-другому называют топинамбур?,Земляная груша,Земляное яблоко,Земляной орех,Земляной горох
2,Какое из названных произведений Чайковского не опера?,«Спящая красавица»,«Евгений Онегин»,«Пиковая дама»,«Черевички»
3,Какого цвета африканский попугай жако?,Серого,Белого,Зелёного,Жёлтого
4,Сколько братьев Ш. Холмса упоминается в рассказе «Последнее дело Холмса»?,Один,Четверо,Двое,Трое
5,Какое взрослое животное не умеет прыгать?,слон,жираф,носорог,зебра
6,Какой из этих актёров НЕ отмечен именной звездой на знаменитой Аллее Славы Голливуда?,Клинт Иствуд ,Джек Николсон,Харрисон Форд,Брюс Уиллис
7,Из скольких месяцев состоял древнейший римский календарь?,10,24,20,12
8,Кто был первым победителем на первом чемпионате мира по фигурному катанию?,Гилберт Фукс,Николай Подусков,Гюстав Хюгель,Медж Сайрес
9,Какого вида сыроежек не бывает?,Сыроежка стройная,Сыроежка приятная,Сыроежка изящная,Сыроежка красивая
