,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой язык является государственным в Ирландии, помимо английского?",Ирландский,Французский,Русский,Латинский
1,"Что поэт Н. А. Некрасов ""посвятил народу своему""?",Лиру,Арфу,Орган,Контрабас
2,К какому семейству относится рыба мерланг?,Тресковые,Лососевые,Карповые,Сельдевые
3,"Что обозначает слово ""Нидерланды""?",Нижняя земля,Западная земля,Намытая земля,Северная земля
4,"В каком из перечисленных родов войск царской армии существовало звание ""Корнет""?",Кавалерия,Флот,Артиллерия,Пехота
5,Из какого отряда коростель?,журавлеобразные,попугаеобразные,воробьинообразные,ржанкообразные
6,На границе каких стран произошел обмен советского разведчика Рудольфа Абеля на американского летчика  Френсиса Пауэрса?,ГДР и ФРГ,Югославии и Греции,Чехословакии и Австрии,Болгарии и Турции
7,Для какого певческого голоса написана партия Германа в опере «Пиковая дама»?,Тенор,Баритон,Бас,Контральто
8,Кто из этих художников был автором Мурзилки?,Аминадав Каневский,Алексей Крылов,Виктор Чижиков,Борис Ефимов
9,"Кто из футболистов был первым игроком, вышедшим на замену на чемпионате мира?",А. Пузач,Ф. Беккенбауэр,Зико,О. Блохин
