,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто на хоккейной площадке всегда одет в полосатый свитер?,Судья,Тренер,Вратарь,Нападающий
1,"Что в сказке Пушкина Балда говорил попу с укоризной: «Не гонялся бы ты, поп...»?",За дешевизной,За курами,За деньгами,За девками
2,"Сколько должен забить футболист голов в одном матче, чтобы о нём сказали: ""Он сделал покер""?",Четыре,Пять,Два,Три
3,Что лечит специалист ларинголог?,Гортань,Ухо,Трахею,Глотку
4,"В поэме «Кому на Руси жить хорошо» утверждается, что «Солдаты шилом бреются». А чем солдаты греются?",Дымом,Дружбой,Страхом,Водкой
5,В каком клубе завершил карьеру легендарный хоккеист Уэйн Гретцки?,"""Нью-Йорк рейнджерс""","""Филадельфия Флайерс""","""Детройт Ред Уингз""","""Монреаль Канадиенс"""
6,"Какую военную операцию назвали ""Багратион""?",Освобождение Белоруссии,Освобождение Сталинграда,Освобождение Орла,Освобождение Белгорода
7,Какая династия предшествовала династии Цинь?,Чжоу,Шан-Инь,Ся,Шунь
8,Кто был противником Ахейского союза в Ахейской войне?,Рим,Македония,Спарта,Карфаген
9,Какая карликовая планета Солнечной системы самая массивная?,Эрида,Церера,Макемаке,Плутон
