,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как фамилия клоуна Карандаша?,Румянцев,Попов,Дуров,Никулин
1,Сколько цветов используется в классификации вин?,3,5,2,4
2,Какой из этих воинских чинов не является казачьим?,Ротмистр,Сотник,Хорунжий,Есаул
3,Какое старинное оружие является разновидностью топора?,Секира,Палица,Палаш,Ятаган
4,Как называли австрийский футбол в 50-годах прошлого века?,"""Венские кружева""","""Тирольская цитадель""","""Симфония Моцарта""","""Дунайские волны"""
5,Какой остров отделен от Африки Мозамбикским проливом?,Мадагаскар,Остров Пасхи,Тонга,Шри-Ланка
6,Как называлась частная гимнастическая школа в Древней Греции для обучения детей 12-16 лет?,Палестра,Ликей,Симпосион,Гимнасий
7,Каким из этих символов не обозначают половые хромосомы?,U,W,Z,Y
8,Какой элемент переносит кислород в крови асцидий?,Ванадий,Никель,Литий,Бром
9,Какая из этих малых планет более удалена от Солнца?,Эрида,Плутон,Макемаке,Хаумеа
