,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой сад сумел приобрести купец Лопахин в одноименной пьесе А. П. Чехова?,Вишневый,Яблоневый,Грушевый,Сливовый
1,Какой из этих фильмов поставил Эльдар Рязанов?,"""Служебный роман""","""Военно-полевой роман""","""Сентиментальный роман""","""Театральный роман"""
2,"Кем был бедный Йорик, череп которого держал в руках Гамлет?",Шутом,Солдатом,Конюхом,Могильщиком
3,"Ареной какого клуба является знаменитый стадион ""Ноу Камп""?","""Барселона""","""Бенфика""","""Ювентус""","""Бавария"""
4,Какой из сборников рассказов о Холмсе был написан позже?,«Архив Шерлока Холмса»,«Его прощальный поклон»,«Воспоминания Шерлока Холмса»,«Возвращение Шерлока Холмса»
5,Что произошло 6 июня 1968 года в отеле «Амбассадор» в Лос-Анджелесе?,Убийство Роберта Кеннеди,Вручение Оскара,Убийство Мартина-Лютера Кинга,Выборы губернатора
6,"Как звали мать Ларисы Огудаловой в пьесе А.Островского ""Бесприданница""?",Харита Игнатьевна,Венера Прокофьевна,Олимпия Аполлоновна,Фортуна Захаровна
7,Какая из этих опер написана не Доницетти?,"""Сомнамбула""","""Дон Паскуале""","""Дочь полка""","""Фаворитка"""
8,Какой из этих штатов США имеет наименьшую площадь?,Западная Виргиния,Айдахо,Миннесота,Монтана
9,Какое из этих животных является неофициальным символом Испании?,Бык Осборна,Каталонский осёл,Баскская овца,Галисийская корова
