,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что такое стенография?,Способ письма посредством особых знаков,Оклейка стен обоями,Стены в доме графа,Живопись на стенах
1,Какое прозвище имеет Евлампия Романова в известном телесериале?,Лампа,Люстра,Софит,Прожектор
2,Какой этап является более масштабным в градации геологической истории Земли?,Эон,Период,Эпоха,Эра
3,Кто из этих политических деятелей - лауреатов Нобелевской премии мира - был убит?,Анвар Садат,Шимон Перес,Менахем Бегин,Ясир Арафат
4,В каком городе и сегодня можно увидеть скрипку «вдова Паганини»?,Генуя,Кремона,Милан,Флоренция
5,Какая из этих оперетт написана Ю. С. Милютиным?,«Поцелуй Чаниты»,«Свадьба в Малиновке»,«Белая акация»,«Вольный ветер»
6,"Кто из великих политиков, доживший до 90 лет, сказал знаменитую фразу: ""Никакого спорта""?",Уинстон Черчилль,Рональд Рейган,Конрад Аденауэр,Аугусто Пиночет
7,Радиус атома какого из этих элементов выше?,Литий,Бериллий,Бор,Углерод
8,Какой город является административным центром испанского автономного сообщества Андалусии?,Севилья,Хихон,Гранада,Овьедо
9,Кого в 1522 году испанский император Карл V утвердил в качестве генерал-капитана завоеванных земель на территории современной Мексики?,Эрнана Кортеса,Франсиско де Кордобу,Хуана де Грихальву,Диего де Куэльяра
