,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется предмет одежды для согревания кистей рук?,Муфта,Кистень,Гамаши,Горжетка
1,Что из перечисленного не является музыкальным инструментом?,Магдалина,Валторна,Контрафагот,Домра
2,Как называется хорошо растворимое в воде сильное основание?,Щелочь,Денатурат,Водка,Спирт
3,Какой из этих городов не является столицей штата?,Канзас-Сити,Джефферсон-Сити,Оклахома-Сити,Карсон-Сити
4,Какой из этих грибов не относится к роду Обабок?,Белый гриб,Подберезовик обыкновенный,Грабовик,Красноголовик дубовый
5,Как заканчивается мысль Карла Маркса из книги «Нищета философии» «Водка взяла верх…»?,над пивом и вином,надо мной и Энгельсом,над овощами и фруктами,над мужчиной и женщиной
6,Какой вид оружия входит в программу современного пятиборья?,Пистолет,Лук,Копьё,Винтовка
7,Как называется яркая звезда - альфа Южной Рыбы?,Фомальгаут,Ахернар,Бетельгейзе,Ригель
8,В каком веке впервые провозглашена независимость Швейцарии?,В 13-ом,В 12-ом,В 15-ом,В 14-ом
9,"Какое вещество, по мнению Д. И. Менделеева, имеет «запах раков»?",Озон,Аммиак,Кислород,Хлор
