,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто придумал кинематограф?,Братья Люмьер,Братья Монгольфье,Братья Гонкур,Братья Стругацкие
1,Что не символизируют кресты на гербе Амстердама?,Землетрясение,Пожар,Эпидемия,Наводнение 
2,"Как называется наука, изучающая лошадей?",Гиппология,Герпетология,Гляциология,Геронтология
3,В каком веке была Фолклендская война?,XX,XXI,XVI,XIX
4,"В какой квартире проживал Женя Лукашин в фильме ""Ирония Судьбы Или С Легким Паром""?",12,13,15,25
5,В честь кого получил своё имя популярный салат «Цезарь»?,повара — создателя салата,Юлия Цезаря,птицы цесарки,Чезаре Борджиа
6,Кто в 1984 году снял комедийный фильм ужасов «Гремлины»?,Джо Данте,Стивен Херек,Джордж Лукас,Стивен Спилберг
7,По какому маршруту проходила последняя Велогонка Мира в 2006 году?,Линц — Карловы Вары — Ганновер,Потсдам — Живец — Брно,Варшава — Берлин — Прага,Лодзь — Пльзень — Потсдам
8,Как назывались праздничные дни Французского революционного календаря?,Санкюлотиды,Эгалитиды,Фратернитиды,Либертиды
9,Какой турнир является старейшим в мире международным соревнованием во всех видах спорта?,Кубок Америки (парусный спорт),Кубок шести наций (регби),Кубок Англии (футбол),Кубок Дэвиса (теннис)
