,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какими бывают телевизоры?,Плазменные,Газовые,Огненные,Пламенные
1,Сколько классических планет в Солнечной системе?,8,7,10,11
2,Какой гриб по-другому именуют красноголовиком?,Подосиновик,Груздь,Подберёзовик,Мухомор
3,Почему самый знаменитый фестиваль авторской песни назвали Грушинским?,в честь походника Грушина,проходит в деревне Грушино,сцена похожа на грушу,проходит на реке Груше
4,"Какой была фамилия главного героя в ""Женитьбе"" Гоголя?",Подколесин ,Хлестаков,Ихарев,Швохнев
5,"Какой город, согласно легенде, был основан Гераклом?",Севилья,Сарагоса,Валенсия,Барселона
6,"Люди какой профессии возвели на свои деньги в Испании памятник Александру Флемингу, открывшему пенициллин?",тореадоры,врачи,военные,футболисты
7,Какой архитектор был автором проекта Храма Христа Спасителя?,К. А. Тон,М. Ф. Казаков,К. И. Росси,В. И. Баженов
8,Монахи какого ордена ведали инквизицией наряду с доминиканцами?,Францисканцы,Бенедиктинцы,Паулины,Бернардинцы
9,"За что ответственна область мозга называемая ""область Вернике""?",Понимание речи,Сон,Пространственное ощущение,Кратковременная память
