,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что такое пармезан?,Сыр,Вино,Макароны,Шоколад
1,Какая из этих величин не описана законом Ома?,Индукция,Напряжение,Сила тока,Сопротивление
2,С какой страной Россия имеет самую протяжённую границу?,Казахстаном,Китаем,Финляндией,Монголией
3,Кто на работе пользуется теодолитом?,Геодезист,Моряк,Егерь,Астроном
4,Какой из этих предметов одежды назван не по фамилии изобретателя или носителя?,Ботфорты,Макинтош,Тальма,Галифе
5,В каком городе Канады расположен Зал хоккейной славы (Hockey Hall of Fame)?,Торонто,Оттава,Ванкувер,Монреаль
6,"Пересекая какую границу, надо перевести часы на 3,5 часа вперед?",Афгано-китайскую,Финляндско-шведскую,Российско-туркменскую,Американо-канадскую
7,Как умер Фридрих I Барбаросса?,Утонул,Был казнен,Отравился,Убит в бою
8,Какая из этих муз - покровительница лирической поэзии и музыки?,Эвтерпа,Эрато,Каллиопа,Талия
9,Какое из этих слов обозначает также древнюю русскую меру массы?,Почка,Лопатка,Ноготь,Зуб
