,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как иногда называют журналиста?,акула пера,щука клавиатуры,пиранья карандаша,барракуда авторучки
1,Какой головной убор упомянут в стихотворении Лермонтова «Бородино»?,Кивер,Треуголка,Каска,Папаха
2,Кем по профессии был зачинатель рабочего движения за производительность труда Стаханов?,Шахтер,Нефтяник,Строитель,Металлург
3,Какой из этих архитектурных стилей возник раньше?,Романский стиль,Хай-тек,Готика,Эклектика
4,Какой известный художник был хранителем Эрмитажа?,А. Бенуа,И. Крамской,А. Саврасов,В. Перов
5,Кому установлен памятник перед Институтом мерзлотоведения в Якутске?,Мамонту,Гагаре,Киту,Моржу
6,Кто из этих живописцев возглавлял в 1940 году неудавшееся покушение на Льва Троцкого?,Давид Сикейрос,Рауль Дюфи,Морис Вламинк,Казимир Малевич
7,"Из какого языка пришло название денежной единицы США ""доллар"", чеканившейся с 1518 года?",Немецкого,Французского,Датского,Испанского
8,Кто из этих исторических деятелей был королём?,Даниил Галицкий,Всеволод Большое Гнездо,Александр Невский,Иоанн Калита
9,Кто ввел в русский алфавит букву «Ё»?,Николай Карамзин,Александр Сумароков,Гавриил Державин,Михаил Ломоносов
