,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что зимой обогревает комнату в доме?,Батарея,Полк,Батальон,Дивизия
1,Кто пел частушки в мультфильме «Летучий корабль»?,Бабки-ёжки,лешие,водяные,Кощеи
2,"Чем нельзя тушить возгорание электропроводки, находящейся под напряжением?",Пенным огнетушителем,Песком,Углекислотным огнетушителем,Порошковым огнетушителем
3,Какая игра упоминается в названии высшего органа финансового управления в средневековой Англии и Шотландии?,Шахматы,Карты,Шашки,Кости
4,"Что изначально означал термин ""Тринити""?",Христианская троица,Иудейское табу,Парфянская провинция,Древнеримская катапульта
5,Какая актриса сыграла Анжелику во всех пяти выпущенных фильмах?,Мишель Мерсье,Катрин Денёв,Брижит Бардо,Джейн Фонда
6,"Кто написал поэтический сборник ""Варварские оды""?",Джозуэ Кардуччи,Елена Феррари,Антонио Гуаданьоли,Франческо Чиммино
7,"У кого из этих актёров в фильмографии есть роли и Моцарта, и Сальери?",Иннокентий Смоктуновский,Валерий Золотухин,Рамаз Чхиквадзе,Пётр Глебов
8,"Отец какого композитора электронной музыки был лауреатом премии «Оскар» за саундтреки к фильмам «Лоуренс Аравийский», «Доктор Живаго» и «Поездка в Индию»?",Жана-Мишеля Жарра,Вангелиса,Брайана Ино,Клауса Шульце
9,"Какого государственного деятеля Р. Киплинг считал примером человека, у которого власть и ответственность — единое целое?",Теодор Рузвельт,Невилл Чемберлен,Георг V,Стэнли Болдуин
