,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой пищевой продукт добавляют в воду, чтобы цветы долго стояли?",Сахар,Геркулес,Перец,Лук
1,Какой из этих праздничных дней в России отмечается раньше других?,День космонавтики,День милиции,День защиты детей,День учителя
2,"Название какого города само говорит о том, что он столица?",Астана,Лиссабон,Варшава,Найроби
3,Какая из этих пород собак не считается охотничьей?,Сенбернар,Такса,Борзая,Спаниель
4,В каком из этих городов есть метро?,Новосибирск,Пермь,Красноярск,Иркутск
5,На гербе какого из этих государств есть изображение головного убора?,Аргентина,Румыния,Израиль,Монголия
6,Сборная по футболу какой из этих стран ни разу не была олимпийским чемпионом?,Бразилия,Мексика,Аргентина,Польша
7,Кем по происхождению были древние халдеи?,Семитами,Сирийцами,Ариями,Нубийцами
8,"Как в Японии называлась женщина, которая исполняла роль временной жены иностранного подданного?",Мусумэ,Ойран,Гейша,Юдзё
9,"У какого объекта Солнечной системы процент азота в атмосфере выше, чем на Земле?",Титан,Каллисто,Нептун,Ганимед
