,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой  псевдоним был у народного комиссара Бронштейна?,Троцкий,Рыков,Каменев,Бухарин
1,Чем по сути является диафрагма?,Мышца,Артерия,Железа,Кость
2,В какое море впадает Хуанхэ — Жёлтая река?,в Жёлтое,в Красное,в Чёрное,в Белое
3,Как называется один из притоков реки Дубны?,Сестра,Брат,Дядя,Тётя
4,Какую химическую формулу имеет циклогексан?,C6H12,C6H6,C6H4,C6H10
5,В каком городе находится международный аэропорт Барахас?,Мадрид,Барселона,Альмерия,Валенсия
6,Какого монарха Наполеон Бонапарт дважды желал видеть своим шурином?,Александр I,Карл XIV Юхан,Фридрих Вильгельм III,Франц Иосиф
7,Кем приходилась императрица Анна Иоанновна Петру I?,Племянницей,Троюродной сестрой,Свояченицей,Двоюродной сестрой
8,Как назывался город Мариуполь до 1779 года?,Павловск,Соледар,Сичеслав,Алчевск
9,Какую форму имеет эмблема службы национальных парков США?,Наконечника стрелы,Горы,Орла,Сосны
