,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое из этих зданий Московского Кремля было возведено позже всех остальных?,Кремлёвский дворец съездов,Успенский собор,Оружейная палата,Сенатский дворец
1,"Как называется колонна, наполовину ""вросшая"" в стену?",Пилястра,Базилика,Квадрига,Балюстрада
2,"В какой дисциплине герою песни Высоцкого противостоял Сэм Брук, ""наш гвинейский друг""?",Марафонский бег,Прыжки в длину,Фехтование,Метание молота
3,"Кто из этих персонажей романа ""Три мушкетёра"" А. Дюма был придуман автором?",Констанция Бонасьё,Герцогиня де Шеврёз,Кардинал Ришелье,Де Тревиль
4,"Кто автор романтических стихов: ""А я иду, шагаю по Москве...""?",Геннадий Шпаликов,Андрей Вознесенский,Андрей Дементьев,Евгений Евтушенко
5,"В плавательную программу Первых Олимпийских Игр входили заплывы на 100, 500, 1200 метров вольным стилем и этот заплыв.",100 метров в матросской одежде,200 метров в ластах,150 метров на спасательном круге,25 метров под водой
6,"Кто был режиссёром телепередачи ""Кабачок 13 стульев""?",Георгий Зелинский,Валентин Плучек,Марк Захаров,Сергей Евлахишвили
7,На каком стадионе Федерация футбола СССР отказалась проводить отборочный матч чемпионата мира по футболу в ноябре 1973 года?,"Насьональ, Сантьяго","Дефенсорес дель Чако, Асунсьон","Виндзор парк, Белфаст","Сантьяго Бернабеу, Мадрид"
8,На каком материке находится самый высокий вулкан на Земле?,Южная Америка,Евразия,Северная Америка,Африка
9,Какой олень составляет компанию дронту на гербе Маврикия?,Замбар,Барасинга,Олень-лира,Мазама
