,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто из перечисленных писателей жил в Дании?,Ганс Христиан Андерсен,Льюис Кэрролл,Шарль Перро,Редьярд Киплинг
1,Фигуры каких животных украшают Банковский мост Санкт-Петербурга?,Грифонов,Слонов,Коней,Львов
2,Кого в Древней Греции называли олимпийцами?,богов,судей,спортсменов,троянцев
3,"Какой из этих университетов имеет второе название ""Сорбонна""?",Парижский,Римский,Стокгольмский,Лондонский
4,Где закончил свою жизнь Симон Боливар?,Колумбия,Швеция,Австрия,Перу
5,"Какая опера Вагнера входит в цикл ""Кольцо нибелунга""?",Валькирия,Парсифаль,Тристан и Изольда,Летучий Голландец
6,Какие самостоятельные образования органического мира имеют самые малые размеры?,Вироиды,Вирусы,Археи,Риккетсии
7,"Какой демон, согласно христианской демонологии, является Великим Герцогом Ада и стоит во главе 60 легионов Ада?",Абигор,Агарес,Астарот,Абадон
8,"Какая поэтесса адресовала любимому эти строки: «Я тебе не помешаю и как тень твоя пройду, Жизнь такая небольшая, а весна — одна в году»?",Вероника Тушнова,Маргарита Алигер,Юнна Мориц,Инна Гофф
9,Какая звезда является самой яркой в созвездии Эридана?,Ахернар,Мимоза,Процион,Толиман
