,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто стал обладателем Кубка России по футболу в 1999 году?,"""Зенит""","""Торпедо""","""Динамо""","""Спартак"""
1,"Государство, которому принадлежит южный берег Черного моря.",Турция,Россия,Грузия,Греция
2,Какой витамин может синтезировать кожа человека?,D,А,В,С
3,"Какой лес, отличающийся высотой и прямизной деревьев, называют ""мачтовым""?",Сосновый,Осиновый,Дубовый,Берёзовый
4,Как традиционно называется магния сульфат?,Английская соль,Немецкая соль,Соль Мертвого моря,Итальянская соль
5,"Какая страна является родиной Рубика, изобретателя знаменитого кубика?",Венгрия,Югославия,США,Австрия
6,"Что такое «лабардан», расхваленный Хлестаковым?",Треска,Сюртук,Колбаса,Лососина
7,Когда отмечается Международный день КВН?,8 ноября,14 декабря,3 сентября,25 октября
8,Сколько галлонов содержится в одном американском барреле нефти?,42,36,48,54
9,Какое из этих множеств является несчётным множеством?,числа Кэли,множество всех конечных слов над конечным алфавитом,кольцо периодов,вычислимые числа
