,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой витамин называется аскорбиновой кислотой?,C,D,A,B
1,Как звали жену князя Игоря Рюриковича?,Ольга,Василиса,Анна,Ярославна
2,Голову какой птицы имело сказочное чудовище василиск?,Петуха,Гуся,Ворона,Индюка
3,"В каком м/ф спародирована известная троица: Трус, Балбес и Бывалый?","""Бременские музыканты""","""Трое из Простоквашино""","""Ну, погоди!""","""Ограбление по..."""
4,Кто из перечисленных здесь римских императоров правил раньше остальных?,Тиберий,Калигула,Тит,Нерон
5,Из-за чего чёрная мамба получила своё название?,Чёрной окраски пасти,Чёрной окраски брюха,Чёрной окраски головы,Чёрной окраски спины
6,Сколько клапанов в сердце здорового человека?,4,3,2,1
7,Флаг какого государства практически идентичен флагу Индонезии?,Монако,Польша,Канада,Мадагаскар
8,Как в старину называлась английская монета в 4 пенса?,Гроут,Фартинг,Шиллинг,Полукрона
9,В каком городе нет работ архитектора Антонио Ринальди?,Павловске,Кингисеппе,Гатчине,Санкт-Петербурге
