,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как звали главного врага Питера Пэна?,Капитан Крюк,Лейтенант Люк,Генерал Глюк,Капрал Каюк
1,Сколько дочерей было у купца в сказке Сергея Аксакова «Аленький цветочек»?,Три,Одна,Пять,Семь
2,С какой фигурой в шахматах король делает рокировку?,Ладья,Конь,Слон,Ферзь
3,"За какой фильм Никита Михалков получил премию ""Оскар""?","""Утомленные солнцем""","""Очи черные""","""Сибирский цирюльник""","""Раба любви"""
4,Какой город называют ювелирной столицей России?,Кострому,Владимир,Новгород,Екатеринбург
5,Как назывался высокий стоячий воротник в кафтанах допетровских времен?,Козырь,Пузырь,Мозырь,Газырь
6,В каком году была построена первая АЭС в СССР?,1954,1955,1956,1953
7,Кто автор афоризма: «Мысль изречённая есть ложь»?,Ф. И. Тютчев,Н. А. Некрасов,А. А. Блок,Е. А. Баратынский
8,На какой территории язык папьяменто не является официальным?,Ангилья,Бонэйр,Кюрасао,Аруба
9,"В какое животное превратился Геракл во время бегства олимпийских богов в Египет от Тифона, согласно ""Метаморфозам"" Антонина Либерала?",Оленёнка,Крокодильчика,Львёнка,Поросёнка
