,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая наука изучает влияние изменений активности Солнца на земные организмы?,Гелиобиология,Анатомия,Астрономия,Физиогномия
1,В каком фильме не снимался К. Ривз?,Близнецы,Дракула,Самоубийца,Матрица
2,Что такое пагода в Индии?,Храм,Маленькая лодка,Отшельник,Сладость
3,На территории какой современной страны располагался когда-то город Карфаген?,Тунис,Марокко,Алжир,Сирия
4,Какой из этих мультфильмов не снимала студия Уолта Диснея?,«Вуди Вудпекер»,«Бэмби»,«Винни-Пух»,«Фантазия»
5,Столицей какого государства является город Лусака?,Замбия,Гаити,Тонга,Республика Конго
6,Какое мифологическое существо изображено на гербе Крыма?,Грифон,Химера,Пегас,Василиск
7,На каком языке Шарль де Костер написал «Легенду о Тиле Уленшпигеле»?,Французском,Фламандском,Немецком,Валлонском
8,"Из какого произведения Михаила Зощенко цитата: «Если женщина добродетельна, то об этом знает она одна. Если порочна — кто не знает»?","""Голубая книга""","""Перед восходом солнца""","""Не может быть""","""Нервные люди"""
9,"Как называется клиньевая огранка кристалла в форме ""лодочки""?",Маркиз,Багет,Принцесса,Груша
