,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кого пытался засадить за решетку комиссар Жюв?,Фантомаса,Аль Капоне,Фокса,Джона Сильвера
1,Как называют католического армейского священника?,Капеллан,Иезуит,Пастор,Аббат
2,"Собирая какую ягоду, вы НЕ рискуете исколоть руки?",смородина,крыжовник,малина,облепиха
3,"Какое устройство, без которого сложно представить современный компьютер, появилось позже других?",мышь,клавиатура,монитор,жёсткий диск
4,Какой международный аэропорт самый большой в Европе по пропускной способности?,"""Хитроу"" Англия","""Схипхол"" Нидерланды","""Шеннон"" Ирландия","""Франкфурт"" Германия"
5,"Герб какого итальянского города изображен на эмблеме автомобилей ""Альфа-Ромео""?",Милан,Венеция,Генуя,Турин
6,"Какой город Калифорнии представляет баскетбольный клуб НБА ""Golden State Warriors""?",Окленд,Пасадена,Сан-Хосе,Сан-Франциско
7,Как назывался первый сборник стихов В. Высоцкого?,"""Нерв""","""Гамлет""","""Боль""","""Охота на волков"""
8,Кто из этих писателей - авторов книг для детей стал лауреатом Нобелевской премии?,Сельма Лагерлёф,Амос Тутуола,Астрид Линдгрен,Джанни Родари
9,Назовите старшую из великих княжон - дочерей Николая II,Ольга,Мария,Анастасия,Татьяна
