,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что дало название вакцине российского производства?,спутник,астероид,комета,ракета
1,Какой алкогольный напиток существует?,Зубровка,Кабановка,Оленевка,Рысевка
2,Как звали сына пушкинского царя Салтана?,Гвидон,Дадон,Руслан,Черномор
3,Какая из этих стран не имеет средиземноморского побережья?,Ирак,Израиль,Египет,Ливан
4,Средняя плотность вещества какого из астрономических объектов выше?,Нейтронная звезда,Красный гигант,Белый карлик,Желтый карлик
5,Какие птицы первыми совершают нападения на людей в фильме Хичкока «Птицы»?,Чайки,Ласточки  ,Грачи,Вороны
6,Какой из этих кинофильмов снял режиссёр Федерико Феллини?,"""Джинджер и Фред""","""Бонни и Клайд""","""Жюль и Джим""","""Фанни и Александр"""
7,В каком государстве состоялся первый конкурс «Мисс мира»?,В Великобритании,В Италии,Во Франции,В Испании
8,"В каком фильме Георгия Данелии прозвучала фраза ""Это не вино, это уксус"", которую впоследствии произносит Гедеван в фильме ""Кин-дза-дза!""?","""Не горюй!""","""Джентльмены удачи""","""Осенний марафон""","""Афоня"""
9,Кто стал автором первой в СССР книги переводов поэзии Редьярда Киплинга?,Ада Оношкович-Яцына,Самуил Маршак,Нора Галь,Татьяна Щепкина-Куперник
