,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что должно быть в каждой женщине, согласно песне из кинофильма ""Чародеи""?",Загадка,Шарада,Ребус,Отгадка
1,Кто вычисляет курс корабля?,Штурман,Шкипер,Лоцман,Курсор
2,Кем по специальности является фантаст Сергей Лукьяненко?,Психиатр,Стоматолог,Хирург,Окулист
3,Какая из этих пород собак выведена в Америке?,Чихуахуа,Тоса-ину,Чау-чау,Пекинес
4,Какой цвет отсутствует в геральдической эмблеме Англии - розе Тюдоров?,Лиловый,Белый,Зеленый,Алый
5,Какое море разделяет Австралию и Новую Зеландию?,Тасманово,Тиморское,Южное,Фиджи
6,"Что означает прозвище Калигула, под которым известен один из римских императоров?",Сапожок,Ящерка,Короткий плащ,Маленький меч
7,"В каком веке был написан текст гимна Японии, древнейший в мире текст государственного гимна?",X,XII,XIII,XIV
8,"Как в математической статистике называют значение, которое заданная случайная величина не превышает с фиксированной вероятностью?",квантиль,пирсон,стационар,упругость
9,Какие растения в процессе эволюции впервые колонизировали сушу?,Куксонии,Ринии,Хлорнеофиты,Псилофиты
