,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какое дерево иногда дома выращивают в горшке?,денежное,зарплатное,премиальное,кредитное
1,"Какой орден получил Атос в книге «Виконт де Бражелон», когда английский король Карл Второй награждал причастных к его возвращению на престол?",Золотого Руна,Подвязки,Чертополоха,Бани
2,Сколько лет составляет цикл Восточного календаря?,12,7,13,10
3,Сколько шагов с мячом в руках может сделать баскетболист перед броском по кольцу?,Два,Четыре,Три,Один
4,Кто из перечисленных героев Великой Отечественной войны был рядовым?,Александр Матросов,Иван Кожедуб,Николай Гастелло,Виктор Талалихин
5,"Кто был мамой Снегурочки в поэтической ""весенней сказке"" А. Н. Островского?",Весна,Вьюга,Луна,Зима
6,"Как звали стрелка в сказке «Поди туда, не знаю куда», на основе которой Л. Филатов написал сказ «Про Федота-стрельца, удалого молодца»?",Андрей,Никита,Федор,Иван
7,Как называется яркая звезда - альфа Скорпиона?,Антарес,Альтаир,Вега,Денеб
8,Где находится историко-географический район Тиквеш?,Македония,Словакия,Венгрия,Австрия
9,Именем какого художника не названа ни одна из улиц московского посёлка «Сокол»?,И. Е. Репина,В. В. Верещагина,И. И. Левитана,И. И. Шишкина
