,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Что говорят о человеке маленького роста?,метр с кепкой,сажень с шапкой,миля с цилиндром,дюйм с колпачком
1,На каком факультете Хогвартса учился юный маг Гарри Поттер?,Гриффиндор,Пуффендуй,Когтевран,Слизерин
2,На какой реке стоит город Елабуга?,Кама,Уфа,Белая,Волга
3,При каком императоре в России отменили крепостное право?,Александр II,Александр I,Николай I,Александр III
4,"Как называется устойчивый сезонный ветер, дующий зимой с суши на море, а летом с моря на сушу?",Муссон,Мистраль,Сирокко,Пассат
5,Какое значение в немецком языке имеет слово мармелад?,Варенье,Лакомство,Приправа,Сладость
6,Где находится остров Кижи со знаменитым комплексом деревянных сооружений?,Онежское озеро,Белое море,Ладожское озеро,Устье Сев. Двины
7,"Кому принадлежит образ ""народного заступника"" в поэме Н. А. Некрасова ""Кому на Руси жить хорошо""?",Гриша Добросклонов,Митродор Губин,Матрёна Корчагина,Ермила Гирин
8,Что может использоваться в качестве антидетонатора?,ферроцен,азид свинца,октоген,псевдоэфедрин
9,"Какой математический объект имитирует структура романа Д. Ф. Уоллеса «Бесконечная шутка», вошедшего в сотню главных книг XX века по версии журнала Time?",Треугольник Серпинского,Губку Менгера,Кривую Минковского,Лестницу Кантора
