,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называется русский традиционный пирог?,Расстегай,Выпори,Отлупи,Забей
1,"Что делал герой повести «Вий» Хома Брут, защищая от нечисти?",очерчивал вокруг себя круг,сыпал вокруг себя перец,ел чеснок,смотрел только в зеркало
2,Какая денежная единица до 2002 года имела хождение в Ватикане?,Лира,Реал,Лев,Марка
3,Какой дворянский титул был пожалован Маргарет Тэтчер королевой?,Баронесса,Графиня,Герцогиня,Княгиня
4,Какой музыкальный инструмент назван в честь его создателя?,саксофон,банджо,кларнет,фагот
5,Как в дореволюционной России назывался письменный вызов на дуэль?,Картель,Концерн,Синдикат,Трест
6,По какой из этих карточных игр регулярно проводятся чемпионаты мира?,Бридж,Преферанс,Девятка,Покер
7,В виде чего древние Майя изображали ноль?,Пустой раковины,Расколотого кокоса,Человеческого черепа,Луны
8,Ипостасью (аватарой) какого индуистского божества был эпический герой Рама?,Вишну,Индры,Камы,Шивы
9,Какой из этих динозавров не имел перьев?,Конкавенатор,Синозавроптерикс,Микрораптор,Мононихус
