,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Где зайцы в полночь косили траву, если верить песне из фильма «Бриллиантовая рука»?",в тёмно-синем лесу,на высоком холме,в той степи глухой,на зелёном лугу
1,"Кто снимался в фильмах ""Профессионал"", ""Великолепный"", ""Вор"" и ""Ас из асов"" ?",Бельмондо,Маре,Шварценеггер,Челентано
2,Что является частью музыкального инструмента тромбона?,кулиса,рампа,занавес,сцена
3,На что хоккеист надевает краги?,На руки,На ноги,На плечи,На голову
4,В каком виде спорта чаще применяется швейцарская турнирная система?,Шахматах,Хоккее,Конном спорте,Бильярде
5,После скольких лет семейной жизни празднуют бирюзовую свадьбу?,18,35,48,15
6,"Какой из этих музеев расположен в специально выстроенном здании, а не в бывшем дворце правителей государств?","""Дрезденская галерея""","""Галерея Уффици""","""Эрмитаж""","""Лувр"""
7,Укажите годы жизни П. И. Чайковского.,1840-1893,1792-1856,1891-1953,1839-1881
8,"Как называлась разновидность орудия, с помощью которого Жюль Верн ""запустил"" своих героев из пушки на Луну в известном романе?",Колумбиада,Бомбарда,Гаубица,Мортира
9,"Какой император в своей канцелярии учредил ""Третье отделение""?",Николай l,Александр ll,Пётр I,Александр l
