,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой залив крупнейший в мире?,Бенгальский,Персидский,Гудзонов,Мексиканский
1,"В каких войсках воевал Василий Тёркин, заглавный герой поэмы А. Т. Твардовского?",Пехота,Артиллерия,Авиация,Танковые войска
2,Как называется установка с мишенями в одной из дисциплин стрелкового спорта?,бегущий кабан,идущий слон,висящий шимпанзе,ползущий танк
3,Как иначе называется синий кит?,Блювал,Финвал,Нарвал,Сейвал
4,Какая порода собак получила свое название в честь сборщика налогов из Тюрингии?,Доберман,Бигль,Пойнтер,Бладхаунд
5,Представителем какого казачества был Емельян Пугачёв?,Донского,Запорожского,Яицкого,Кубанского
6,Разновидность какого декоративного животного называют «панда»?,Золотая рыбка,Карликовый бегемот,Кролик-альбинос,Джунгарский хомячок
7,"Кто командовал Войском Запорожским в Хотинской битве при первых штурмах лагеря казаков турками, пока не был отстранен от командования?",Яков Бородавка,Богдан Хмельницкий,Петро Сагайдачный,Станислав Любомирский
8,"Какое слово, заимствованное из датского языка, характеризует стиль жизни, основанный на наслаждении простыми приятными вещами?",Хюгге,Лагом,Туборг,Дугнад
9,"На монетах какой территории можно найти изображение рынды, якоря, пушки, штурвала и Библии?",Острова Питкэрн,Маршалловы Острова,Соломоновы Острова,Острова Кука
