,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какую дилемму философы не могут разрешить, задаваясь вопросом: ""Что появилось раньше""?",Курица или яйцо,Курица или вертел,Курица или петух,Курица или пшено
1,"Как называется насекомое, личинка которого отличается огромными челюстями?",муравьиный лев,осиный леопард,пчелиный тигр,комариный бегемот
2,"Как называется проблемное положение в шахматах, когда любой ход приводит к значительному ухудшению ситуации?",Цугцванг,Пат,Гамбит,Цейтнот
3,Сколько видов фигур (не считая пешек) используют в игре в шахматы?,5,4,7,6
4,"На какой реке, согласно славянской мифологии, стоит Калинов мост?",Смородина,Калина,Рябина,Вишня
5,Что в переводе с немецкого обозначает порода собак ризеншнауцер (Riesenschnauzer)?,Гигантская морда,Большое ухо,Гигантская лапа,Большой хвост
6,"Кто из этих американских президентов ""правил"" только один срок?",Буш (старший),Эйзенхауэр,Рейган,Клинтон
7,Какая военная операция Суворова была увековечена в его графском титуле?,Бой на реке Рымник,Взятие Измаила,Переход через Альпы,Битва при Фокшанах
8,"Как, согласно пророчеству, погибнет бог Один в день Рагнарёка?",Будет убит волком Фенриром,От ядовитого дыхания мидгардского змея,В битве с богом Локи,От пламенного меча Сурта
9,"Какой польский король спас Вену, разгромив осаждавших ее турок?",Ян III Собеский,Владислав II Ягайло,Станислав Понятовский,Михал I Вишневецкий
