,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто учил дядю Фёдора правильно есть бутерброд с колбасой?,кот Матроскин,почтальон Печкин,галчонок Хватайка,пёс Шарик
1,"Что получает каждый игрок хоккейной команды, завоевавшей Кубок Стэнли?",перстень,колье,серьги,диадему
2,Как называется знаменитая пьеса Александра Гладкова о героических событиях Отечественной войны 1812 года?,«Давным-давно»,«Корнет Азаров»,«Юнец безусый»,«Гусарская баллада»
3,Сколько атомов кислорода находится в одной молекуле азотистой кислоты?,2,1,4,3
4,"Какую эпизодическую роль сыграл Эльдар Рязанов в фильме ""Ирония судьбы...""?",Пассажир самолета,Таксист,Сосед,Банщик
5,Какой из этих супов относится к узбекской национальной кухне?,Шурпа,Бозбаш,Чихиртма,Харчо
6,Какой президент США впервые посетил Москву с официальным визитом?,Ричард Никсон,Рональд Рейган,Джон Кеннеди,Джим Картер
7,"В какой из данных операционных систем была предпринята безуспешная попытка отказаться от кнопки ""Пуск""?",Windows 8,Windows 10,Windows XP,Windows Vista
8,"Как называется книга, которая является старейшим памятником литературы суахили?","""Книга об Ираклии""","""Книга об Умаре""","""Книга о Хаттабе""","""Книга о Сайяри"""
9,"Каким из этих имён не был назван получеловек-полусвинья на страницах классического китайского романа ""Путешествие на Запад""?",Чжу Сэцзе,Чжу Люцзе,Чжу Бацзе,Чжу Ганле
