,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто был режиссером самого знаменитого фильма о «Титанике»?,Джеймс Кэмерон,Джеки Чан,Люк Бессон,Альфред Хичкок
1,"Какая страна является родиной сыра ""Пармезан""?",Италия,Франция,Голландия,Швейцария
2,Памятник в виде какого животного установлен в Люцерне в память о доблести швейцарских гвардейцев?,Лев,Медведь,Тигр,Орел
3,Какое из перечисленных произведений Ф.М.Достоевского было написано раньше?,Бедные люди,Идиот,Бесы,Преступление и наказание
4,Какое из этих насекомых относится к чешуекрылым?,Большой павлиний глаз,Саранча,Муха,Водомерка
5,Денежной единицей какой страны не является доллар?,Бенин,Сингапур,Багамы,Барбадос
6,"При каком царе состоялся первый русский театральный спектакль, длившийся 10 часов без антракта?",Алексей Михайлович,Пётр I,Иван Грозный,Павел I
7,Кто сказал фразу: «У вас не будет второго шанса произвести первое впечатление»?,Коко Шанель,Ежи Лец,Уитни Хьюстон,Мэрилин Монро
8,В каком испанском городе происходит действие романа Хемингуэя «Фиеста (И восходит солнце)»? ,Памплона,Бильбао,Толедо,Хихон
9,Какой клуб чаще других проигрывал в финальных матчах Лиги чемпионов (Кубка чемпионов) по футболу?,«Ювентус»,«Бавария»,«Бенфика»,«Милан»
