,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая шахматная фигура может изменять правило хода в зависимости от её расположения на доске?,Пешка,Конь,Ферзь,Слон
1,В каких войсках служил Лев Толстой?,Артиллерия,Пехота,Флот,Кавалерия
2,"Какое название до середины XX века носило поселение, которое сейчас является городом Ломоносовым?",Ораниенбаум,Троцк,Порт-Петровск,Новохолмогоры
3,Что такое баккара?,Вид хрусталя,Вид булата,Французский танец,Сорт фарфора
4,Возбудителем какого заболевания является бледная трепонема?,Сифилис,Сибирская язва,Дифтерия,Туляремия
5,В честь кого названа высшая точка США - гора Мак-Кинли?,Президента,Писателя,Первого покорителя,Генерала
6,"Кто сказал, что «Чтение — вот лучшее учение!»?",Александр Пушкин,Карл Маркс,Владимир Ленин,Максим Горький
7,"Кем работал прототип главного героя романа Дюма «Граф Монте-Кристо», Франсуа Пико?",Сапожник,Портной,Кочегар,Художник
8,"Кто из этих выдающихся конькобежек является первой в истории женщиной, ставшей призёром и зимних, и летних Олимпийских игр?",Криста Лудинг-Ротенбургер,Андреа Эриг-Мичерлих,Карин Энке-Рихтер,Габи Цанге-Шёнбрунн
9,Представительница какой страны в 2010-м году первой из женщин покорила все 14 восьмитысячников мира?,Испания,Австрия,Южная Корея,Япония
