,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Что должен был сделать принц, чтобы разбудить спящую красавицу в диснеевском мультфильме?",Поцеловать её,Прокукарекать,Протрубить в горн,Завести будильник
1,Какое сословие в дореволюционной России объединялось в гильдии?,Купечество,Духовенство,Мещанство,Дворянство
2,Какова температура тела у большинства птиц?,40 - 45,36 - 38,47,38 - 40
3,"Выражением какого эффекта является ""красное смещение"" в астрономии?",Доплера,Кеплера,Браге,Хиггса
4,Какой цветок имеет другое название шпажник?,гладиолус,пион,гиацинт,георгин
5,Какая партия участвовала в выборах в Государственную Думу в 2003 году?,"""Слон""","""Морж""","""Дельфин""","""Гусь"""
6,"Какой из этих военно-политических блоков, созданный на противостоянии СССР, распался первым?",СЕАТО,НАТО,АНЗЮС,СЕНТО
7,Кому в 1855 году открыли памятник в Летнем саду Санкт-Петербурга?,баснописцу Крылову,архитектору Росси,императрице Елизавете Петровне,королю Фридриху II
8,Оттенок какого цвета называется шамуа?,коричневого,голубого,серого,пурпурного
9,Кто был первым японским импрессионистом?,Курода Сэйки,Мураяма Кайта,Натори Сюнсэн,Цугухару Фудзита
