,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой из этих инструментов делается из дерева или резины?,Киянка,Бучарда,Кувалда,Молот
1,"Чем занимался Шерлок Холмс, когда отдалился от дел?",Разведением пчел,Разведением канареек,Разведением кроликов,Цветоводством
2,Кем служил при дворе Маленький Мук из сказки Гауфа?,скороходом,телохранителем,массажистом,шутом
3,Что повредило машину времени в фильме «Иван Васильевич меняет профессию»?,бердыш,булава,копьё,меч
4,Какая детская пьеса есть у С. Михалкова?,"""Сомбреро""","""Панама""","""Пилотка""","""Шляпа"""
5,В каком фильме Кэтлин Тернер снялась в большой роли вместе с Джеком Николсоном?,Честь семьи Прицци,Полет над гнездом кукушки,Бетмен,Иствикские ведьмы
6,"Какой поэт пришёл к грустному выводу: «Как мало пройдено дорог, как много сделано ошибок...»?",С. Есенин,В. Маяковский,А. Блок,И. Северянин
7,Какой композитор за последние 40 лет жизни не написал ни одной оперы?,Джоаккино Россини,Рихард Вагнер,Джузеппе Верди,Джакомо Пуччини
8,Как называется шлюзовой отсек Международной космической станции?,«Квест»,«Пазл»,«Ребус»,«Лабиринт»
9,"Кто из перечисленных хоккеистов является первым индейцем, игравшим в НХЛ?",Фред Сасакамус,Джонатан Чичу,Джордж Армстронг,Крэйг Беруби
