,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой символ есть на клавиатуре компьютера на клавише ""Enter""?",Изогнутая стрелка,Стрелка вниз,Стрелка влево,Стрелка вверх
1,Каким прибором занимался на уроке труда герой «Песни первоклассника»?,синхрофазотроном,циклотроном,адронным коллайдером,нуклотроном
2,Чей портрет висел в кабинете следователя Подберёзовикова в фильме «Берегись автомобиля»?,Станиславского,Ленина,Сталина,Дзержинского
3,Какой из этих актёров не играл в кино Джеймса Бонда?,Брюс Уиллис,Пирс Броснан,Шон Коннери,Роджер Мур
4,"Кто стал владельцем ""Золотой бутсы"" в 2006 году?",Лука Тони,Уэйн Руни,Френк Лэмпард,Лионель Месси
5," Кто в стихотворении Н.Гумилева был ""подобен цветным парусам корабля""?", Жираф, Павлин, Питон, Фламинго
6,"Какая птица, согласно славянской мифологии, является вещей, способной предсказывать будущее?",Гамаюн,Сирин,Алконост,Финист
7,"Кто из российских писателей-фантастов является автором серии книг ""Конгрегация""?",Надежда Попова,Вадим Панов,Василий Головачёв,Андрей Лазарчук
8,"Какое имя носит самый старый из колоколов, расположенных на Пизанской башне?",Паскверечча,Терца,Веспруччо,Крочифиссо
9,В какой стране в 1960 году Сиримаво Бандаранаике стала первой женщиной премьер-министром?,Цейлон,Пакистан,Малайзия,Таиланд
