,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как звали древнерусского князя, который, по преданию, погиб от укуса змеи?",Олег,Игорь,Святослав,Михаил
1,Какая российская исполнительница заняла второе место на конкурсе Евровидение-2000?,Алсу,Лада Дэнс,Лика,Земфира
2,С какой страной Россия имеет самую протяжённую границу?,Казахстаном,Китаем,Финляндией,Монголией
3,В честь кого исследователь Жюль Дюмон-Дюрвиль назвал вид пингвинов Адели?,Своей жены,Королевы Франции,Своей бабушки,Своей дочери
4,Кто из этих персонажей не из опер Дж. Пуччини?,Сантуцца,Турандот,Чио-Чио-сан,Тоска
5,Какой советский космонавт получил первую космическую почту?,Владимир Шаталов,Алексей Леонов,Георгий Береговой,Георгий Гречко
6,"Какой советский гимнаст впервые выполнил на кольцах элемент «крест с разворотом», который впоследствии был назван его именем?",Альберт Азарян,Михаил Воронин,Борис Шахлин,Юрий Титов
7,О каком городе И. Репин сказал: «Этот царственно поставленный над всем востоком России город совсем закружил наши головы»?,Нижний Новгород,Казань,Оренбург,Самара
8,Кто автор этих слов: «Музыка — посредник между жизнью ума и жизнью чувств»?,Л. ван Бетховен,В. А. Моцарт,Р. Вагнер,Ф. Шопен
9,Какое из этих числительных не принято произносить при радиосвязи?,Пятьдесят,Сорок,Тридцать,Шестьдесят
