,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как звали президента Франции Ширака?,Жак,Жан,Жорж,Жюль
1,Собак какой породы запрягают в собачьи упряжки для северных походов и экспедиций?,Лайка,Сенбернар,Терьер,Такса
2,"Какая страна является родиной танца ""краковяк""?",Польша,Украина,Белоруссия,Литва
3,В каком городе расположен крупнейший аэропорт Канады?,Торонто,Оттава,Ванкувер,Монреаль
4,На каком материке остатков динозавров не найдено?,Найдены везде,Австралия,Антарктида,Южная Америка
5,Флаг какой страны имеет не прямоугольную форму?,Непал,Фиджи,Свазиленд,Суринам
6,Какой предмет одежды в старину называется епанчой?,Плащ,Пояс,Рубашка,Штаны
7,Какая война завершилась Штральзундским миром?,Между Ганзой и Данией,Между Священной Римской империей и Швецией,Между Англией и Голландией,Между Речью Посполитой и Ливонским орденом
8,Какая марка виски «Джонни Уокер» представляет собой смесь только солодовых виски 15-летнего возраста?,«Грин Лейбл»,«Голд Лейбл»,«Блю Лейбл»,«Платинум Лейбл»
9,Какая книга была отмечена как № 1 в списке «100 книг ХХ века» по версии газеты «Le Monde»?,«Посторонний»,«Улисс»,«Маленький принц»,«В ожидании Годо»
