,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как драматург Александр Островский назвал одну из своих пьес?,«Бешеные деньги»,«Сумасшедшие бабки»,«Свихнувшиеся доходы»,«Умопомрачительная валюта»
1,"Кому принадлежит эта строчка: ""Ты жива еще, моя старушка""?",С. Есенину,М. Горькому,А. Пушкину,Р. Раскольникову
2,"Чьим именем называют элементарную геометрию, которую изучают в школе?",Евклид,Пифагор,Фалес,Лобачевский
3,Где в 2012 году прошли Летние Олимпийские игры?,Лондон,Москва,Париж,Мадрид
4,В каком дворце можно увидеть Янтарную комнату?,Екатерининский,Большой Петергофский,Эрмитаж,Зимний 
5,Кто был архитектором здания Адмиралтейства в Санкт-Петербурге?,Захаров,Росси,Растрелли,Баженов
6,Какая полная фамилия фельдмаршала М. И. Кутузова?,Голенищев-Кутузов,Кутузов-Очаковский,Илларионов-Кутузов,Кутузов-Фокштанский
7,"С какой рыбы начинают варить ""царскую уху""?",С ерша,Со стерляди,С налима,С судака
8,Чем или кем при российском дворе заведовал шталмейстер?,Царскими конюшнями,Царской псарней,Царскими покоями,Дворцовыми слугами
9,"Кто автор ""Симфонии тысячи ""?",Густав Малер,Людвиг ван Бетховен,Арнольд Шёнберг,Рихард Вагнер
