,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как заканчивается строчка из детского стишка «Разевает щука рот, а не слышно, что…»?",Поёт,Орёт,Несёт,Клюёт
1,Где происходит действие пьесы Горького «На дне»?,в ночлежке,в шахте,в подводной лодке,в баре
2,"Что назначает футбольный судья, подняв руку вверх?",свободный удар,пенальти,штрафной удар,угловой удар
3,В каком виде спорта на игровой площадке есть базы?,Бейсбол,Волейбол,Футбол,Хоккей на льду
4,"Как завершил фразу Генри Форд: «Мы выпускаем модель „Т“ любого цвета, при условии, что она …»?",чёрная,оплачена,пользуется спросом,способна ездить
5,Какое прозвище получил в спортивных кругах известный футбольный арбитр Пьерлуиджи Коллина?,Фантомас,Робокоп,Человек-паук,Мальчик с пальчик
6,Какая из этих трасс Формулы-1 длиннее остальных?,Трасса Америк,Сахир,Альберт-Парк,Ред Булл Ринг
7,Укажите годы жизни А.М. Горького,1868-1936,1828-1910,1799-1837,1814-1841
8,"Как называется линия на карте, состоящая из точек с одинаковой высотой над уровнем моря?",Изогипса,Изотерма,Изобата,Изобара
9,Кто из этих выдающихся фотографов считается отцом фотожурналистики?,Анри Картье-Брессон,Феликс Надар,Джон Гершель,Альфред Стиглиц
