,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какая шахматная фигура может резко возрасти в своем звании?,Пешка,Ладья,Конь,Слон
1,"Какая фамилия была у гоголевского персонажа, потерявшего свой нос?",Ковалёв,Ноздрёв,Ляпкин-Тяпкин,Башмачкин
2,Какая рыба является ценным объектом промысла на Байкале?,Омуль,Таймень,Сёмга,Калуга
3,Кем был по профессии достопочтенный г-н Бонасье?,Галантерейщик,Меняла,Трактирщик,Бакалейщик
4,Что из этого является индийской саблей?,Тальвар,Пульвар,Шотэль,Шамшир
5,Что  запрещено в норвежском городе Лонгйир?,Умирать,Курить,Пить пиво,Стрелять в медведей
6,"Аллегорические атрибуты какой музы -- лавровый венок, труба и книжный том?",Клио,Каллиопа,Полигимния,Эвтерпа
7,В каком регионе России находится старинный город Сарапул?,Удмуртия,Оренбургская область,Башкортостан,Татарстан
8,Какой женщине Н. А. Некрасов посвятил стихотворение «Мы с тобой бестолковые люди…»?,Авдотье Панаевой,Селине Лефрен,Анне Некрасовой,Фёкле Викторовой
9,Какой химический элемент назван в честь злого подземного гнома?,Кобальт,Бериллий,Теллур,Гафний
