,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как переводится на русский язык название борьбы «карате»?,Голыми руками,Быстрыми ногами,Широкой грудью,Одной левой
1,Какой специалист занимается изучением неопознанных летающих объектов?,Уфолог,Кинолог,Сексопатолог,Психиатр
2,"Какое прозвище было у английского короля Иоанна, младшего брата Ричарда Львиное Сердце?",Безземельный,Бездарный,Безумный,Безалаберный
3,Какая из этих столиц находится НЕ на острове?,Гватемала,Рейкьявик,Копенгаген,Гавана
4,Кто из жителей Страны чудес научил Алису расти и уменьшаться?,Синяя Гусеница,Болванщик,Мартовский Заяц,Чеширский Кот
5,Какого названия нет среди трёх составляющих элементов тройного прыжка?,полёт,скачок,шаг,прыжок
6,Каким образом отец Скарлетт О’Хары в романе «Унесённые ветром» приобрёл плантацию Тара?,выиграл в карты,получил в наследство,купил,получил в подарок
7,"Что запрещал закон Великобритании, принятый в 1836 году и отменённый 1 октября 2012 года?",Регистрацию браков ночью,Полёты на метле,Езду в каретах по полям,Купирование хвостов собак
8,"Что из перечисленного не использовали для создания звуковых эффектов  при записи ""Желтой подводной лодки"" Леннон и Маккартни?",Медную сковороду,Судовой колокол,Консервные банки,Кассовый аппарат
9,Какой из этих латиноамериканских танцев зародился в Колумбии?,Кумбия,Бачата,Мамбо,Меренге
