,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Как футбольные болельщики и журналисты называют нелепый гол, пропущенный вратарем?",«бабочка»,«муха»,«стрекоза»,«овод»
1,Берега какой из этих стран не омывает Чёрное море?,Польша,Румыния,Россия,Украина
2,"Что из этого, согласно советским детским мультфильмам, не является большим секретом?",Друзья не растут в огороде,Куда идёт король,Было б только с кем поговорить,Куда идём мы с Пятачком
3,Какое растение является символом Шотландии?,Чертополох,Роза,Тюльпан,Одуванчик
4,Кто явился прототипом главного героя фильма «Вокзал для двоих»?,М. Таривердиев,И. Шварц,А. Островский,Н. Богословский
5,"Какой живописец написал книгу под названием ""Дневник одного гения""?",Сальвадор Дали,Казимир Малевич,Марк Шагал,Пабло Пикассо
6,"Какой город является административным центром штата Калифорния, расположенного в США?",Сакраменто,Сан-Диего,Сан-Франциско,Сан-Хосе
7,"Кому принадлежат слова: «Геометрия есть средство, с помощью которого мы воспринимаем среду и выражаем себя»?",Ле Корбюзье,Леонардо да Винчи,Архимед,Рене Декарт
8,Какой футбольный клуб в 1965 году первым в мире начал выпускать свою газету?,"""Селтик""","""Челси""","""Ювентус""","""Реал Мадрид"""
9,Как писатель Питер Акройд назвал свой фундаментальный историко-топографический труд о Лондоне?,"""Лондон. Биография""","""Лондон. История одного города""","""Живой Лондон""","""Лондон. Исторический путеводитель"""
