,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"«Кто стучится в дверь ко мне с толстой сумкой на ремне…? Это он, это он…» Кто же?",Ленинградский почтальон,Фараон Тутанхамон,Африканский серый слон,Олимпийский чемпион
1,Какое напряжение требуется электроприборам автомобиля?,12 вольт,220 вольт,127 вольт,6 вольт
2,Какой фильм снял режиссёр Григорий Чухрай?,«Баллада о солдате»,«Гусарская баллада»,«Альпийская баллада»,«Хевсурская баллада»
3,Какая из этих кислот самая слабая?,Угольная,Соляная,Серная,Азотная
4,Какой из городов США меньше остальных по населению?,Сан-Франциско,Нью-Йорк,Лос-Анджелес,Чикаго
5,Какая из этих команд-конструкторов чаще побеждала в Кубке конструкторов Формулы-1?,Ferrari,Lotus,McLaren,Williams
6,Какое из этих озер Швейцарии имеет наименьшую площадь?,Лугано,Женевское,Боденское,Цюрихское
7,Какая змея фигурировала в рассказе «Пестрая лента»?,Болотная гадюка,Кобра,Гюрза,Эфа
8,Каких гор нет в Испании?,Арагонских,Толедских,Кантабрийских,Каталонских
9,С какого года начинается музейная история Лувра?,1793,1786,1870,1824
