,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,После достижения какого возраста будущих магов приглашают пройти обучение в школе Хогвартс во вселенной Джоан Роулинг?,11 лет,6 лет,10 лет,7 лет
1,Что означает старинное слово ланиты?,Щеки,Губы,Ресницы,Уши
2,За каким псевдонимом скрывается только один автор?,Кир Булычёв,Макс Фрай,Генри Лайон Олди,Хольм ван Зайчик
3,"Какое из этих слов в переводе с старонорвежского означает ""медвежья шкура""?",Берсерк,Скальд,Конунг,Ярл
4,Сколько струн у укулеле?,4,7,6,5
5,Чьим сыном был император Александр II?,Николая I,Павла I,Екатерины II,Александра I
6,Куда собирался ехать Косой из «Джентльменов удачи» после покупки автомашины и костюма с отливом?,В Ялту,В Сочи,В Пицунду,В Гурзуф
7,За какое из этих правонарушений законодательством РФ предусмотрена уголовная ответственность?,Оскорбление представителя власти,Подделка подписей избирателей,Потребление наркотических средств без назначения врача,Самовольная добыча янтаря
8,Кто стал прототипом заглавной героини романа Жорж Санд «Консуэло»?,Полина Виардо,Сама Жорж Санд,Сара Бернар,Мария Тальони
9,Сборная какой страны чаще других выигрывала чемпионат мира по футболу среди юношеских команд (FIFA U-17 World Cup)?,Нигерии,Бразилии,Франции,Мексики
