,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"На чем спасаются герои картины Айвазовского ""Девятый вал""?",На обломке мачты,На плоту,На лодке,На остатках палубы
1,Какой вид общественного транспорта Москвы был для пассажиров самым дешевым в 70-е годы?,Трамвай,Метро,Автобус,Троллейбус
2,"Где вручается премия ""Золотая пальмовая ветвь""?",Канны,Лос-Анджелес,Москва,Манчестер
3,"Название какой группы химических элементов переводится как ""рождающие соль""?",Галогены,Халькогены,Нет такой группы,Пниктогены
4,"Благодаря чему вошёл в моду галстук-аскот, похожий на мужской шейный платок?",скачкам,велогонкам,охоте на лис,собачьим бегам
5,"Про какого испанского поэта говорят -""Жизнь и смерть в ритме фламенко""?",Федерико Гарсиа Лорка,Хосе Мария Эредиа,Рикардо Молинари,Хуан Рамон Хименес
6,Как назывался первый договор о границе между Россией и Китаем?,Нерчинский,Кяхтинский,Пекинский,Нанкинский
7,Вассалами какого царства были древние персы до прихода к власти Кира Великого?,Мидийского,Ассирийского,Каппадокийского,Лидийского
8,"Кто автор романа ""Женщина в песках""?",Кобо Абэ,Харуки Мураками,Рюноскэ Акутагава,Цугуми Оба
9,"Кто являлся вождем херусков, нанёсшим поражение римлянам в Тевтобургском лесу?",Арминий,Маробод,Каратак,Ингвиомер
