,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Как называются японские комиксы?,манга,апельсина,мандарина,банана
1,Какую обувь носили американские индейцы?,мокасины,унты,чуни,лапти
2,Какого цвета сивый мерин?,серого,золотистого,чёрного,коричневого
3,Где 5 июня 1945 года была подписана Декларация о поражении Германии?,В Берлине,В Москве,В Вашингтоне,В Лондоне
4,Какому животному зоологи не присваивали «королевский» титул?,жирафу,грифу,пингвину,пуделю
5,"Как звали дочь Атланта, волшебницу, жившую на острове Огигия?",Калипсо,Фемида,Медея,Фетида
6,Где находится дом-музей М. А. Булгакова в Киеве?,Андреевский спуск,Ул. Десятинная,Ул. Владимирская,Подол
7,Под какую русскую песню исполняли один из своих танцев фигуристы Пахомова и Горшков?,«Вдоль по Питерской»,«Калинка»,«Коробейники»,«Камаринская»
8,Какой мост в Москве является висячим (подвесным)?,Крымский,Патриарший,Большой Каменный,Автозаводский
9,В каком городе находится Пергамский музей?,Берлин,Стамбул,Лондон,Багдад
