,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какой из этих элементов снаряжения верховой лошади относится к средствам управления?,Уздечка,Седло,Подпруга,Попона
1,Какая из этих дисциплин изучает звуковой строй языка?,Фонетика,Морфология,Грамматика,Синтаксис
2,"Кто сыграл роль Оли Рыжовой в фильме ""Служебный роман""?",Немоляева,Нильская,Кустинская,Неелова
3,"Кто из представленных ниже художников написал картину ""Богатыри""?",В.М.Васнецов,В.А.Тропинин,И.Е.Репин,И.И.Шишкин
4,Какая из этих песен является белорусской народной песней?,«Рушники»,«Нич яка мисячна»,"«Уж ты, Порушка-Параня»",«Долина-долинушка»
5,На какой картине изображено последствие большого наводнения в Санкт-Петербурге?,«Княжна Тараканова» Флавицкого,«Весна. Большая вода» Левитана,«Север» Куинджи,«Не ждали» Репина
6,В каком законе физики увековечены имена английского и российского ученых?,Джоуля — Ленца,Менделеева — Клапейрона,Фаулера — Нордгейма,Бойля — Мариотта
7,Какого факультета не существовало в момент основания Парижского университета?,Философского,Теологии,Искусств,Медицинского
8,Кто первый показал возможность построения правильного семнадцатиугольника?,Гаусс,Ванцель,Эвклид,Ришело
9,"Кто из великих людей сказал: «Шутку, как и соль, должно употреблять с умеренностью»?",Пифагор,Марти Ларни,Виктор Гюго,Бернард Шоу
