,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Кто такая Нюша из сериала «Смешарики»?,хрюшка,птичка,собачка,рыбка
1,"Как с древнегреческого переводится ""динозавр""?",Ужасный ящер,Уродливая лошадь,Чудовищная тварь,Зубастый монстр
2,Какое число считается несчастливым у японцев?,4,0,13,41
3,"Где у человека находится ""улитка""?",В ухе,В колене,В носу,В шее
4,Кто автор гениальной фразы «Гнусное свойство карликовых умов приписывать свое духовное убожество другим»?,Оноре де Бальзак,Виктор Гюго,Эмиль Золя,Александр Дюма
5,Какое ремесло возрождал в России Михаил Васильевич Ломоносов?,мозаику,керамику,литьё,ковку
6,Кто был матерью королевы Елизаветы I Тюдор?,Анна Болейн,Мария Стюарт,Екатерина Арагонская,Екатерина Парр
7,Представитель какой из этих княжеских фамилий непосредственно участвовал в убийстве Григория Распутина?,Юсуповы,Голицыны,Гагарины,Волконская
8,Врач какой специальности должен лечить синдром Кандинского — Клерамбо?,Психиатр,Неонатолог,Дерматолог,Пульмонолог
9,"Какой документ, подписанный 7 февраля 1992 года, положил начало Европейскому Союзу?",Маастрихтский договор,Брюссельский договор,Амстердамский договор,Римский договор
