,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Какой конь ""не выдержит двоих""?",Боливар,Буцефал,Пегас,Росинант
1,Какой из этих праздничных дней в России отмечается позднее других?,День милиции,День учителя,День космонавтики,День защиты детей
2,"Что досталось Шерлоку Холмсу, по его словам, в награду за расследование «Знака четырех»?",Ампула с кокаином,Футляр со скрипкой,Табак в персидской туфле,Боксерские перчатки
3,Кого в Древнем Риме называли весталками?,Жриц богини домашнего очага,Гетер,Прорицательниц,Женщин-гонцов
4,Какой из этих ансамблей в Санкт-Петербурге не принадлежит архитектору К.И.Росси?,Исаакиевский собор,Сенатская площадь,Улица Зодчего,Дворцовая площадь
5,Где в античные времена находился город Кносс?,Крит,Македония,Спарта,Лидия
6,"Какой американский президент награждён советским орденом ""Победа""?",Д.Эйзенхауэр,Р.Никсон,Ф.Рузвельт,Г.Трумэн
7,Какая британская музыкальная группа не творила в жанре прогрессив-рок?,Led Zeppelin,King Crimson,Genesis,Gryphon
8,Решение или нахождение чего является основной задачей квантовой химии?,Уравнения Шредингера,Постоянной Планка,Принципа Гейзенберга,Постулатов Бора
9,Чей сонет перевел И. А. Крылов? ,Франческо Петрарка,Торквато Тассо,Уильям Шекспир,Пьер де Ронсар
