,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Из какого зернышка вырос чудесный цветок, внутри которого на зеленом стульчике появилась Дюймовочка?",Ячменного,Рисового,Пшеничного,Гречишного
1,На какую известную всем карточную игру очень похож пресловутый &#39;&#39;Блэк-Джек&#39;&#39;?,Очко,Пятки,Пьяница,Бура
2,Какой швейцарский город не располагается на берегу озера?,Берн,Люцерн,Женева,Цюрих
3,На чем писали древние шумеры?,На глиняных табличках,На папирусе,На пергаменте,"На дощечках, покрытых воском"
4,"Как называется минерал, прозрачные цветные разновидности которого — драгоценные рубин и сапфир?",Корунд,Рутил,Шпинель,Кварц
5,"Как сам Роден первоначально назвал свою скульптуру, известную как «Мыслитель»?",«Поэт»,«Титан»,«Философ»,«Гений»
6,Какой ученый сконструировал первую вычислительную машину?,Чарльз Бэббидж,Алан Тьюринг,Виктор Глушков,Норберт Винер
7,Как зовут почтальона Печкина?,Игорь Иванович,Василий Петрович,Семен Борисович,Илья Геннадьевич
8,"Какая картина Ренуара стала первой картиной художника, купленной для государственного собрания?",«Девушки за фортепьяно»,«Завтрак гребцов»,«Зонтики»,«Качели»
9,Кому из этих известнейших прыгунов в высоту принадлежит неофициальный рекорд в разнице между ростом и преодолённой высотой?,С. Хольм,Р. Фосбери,И. Паклин,Х. Сотомайор
