,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,Какого цвета сок одуванчика?,Белого,Жёлтого,Зелёного,Кровавого
1,Как звучит одно из названий индейского народа Мексики пурепеча?,Тараски,Бориски,Яшки,Алёшки
2,Что на Руси называли ветрилом?,Парус,Киль,Борт,Палубу
3,Какое из этих растений не встречается в природе в виде кустарника?,Осина,Ива,Ольха,Орешник
4,Как называется современная столица Пакистана?,Исламабад,Пешавар,Карачи,Лахор
5,Как называется сборник стихов Н. Гумилева?,«Жемчуга»,«Рубины»,«Алмазы»,«Изумруды»
6,"Какое ""воинское звание"" носил ресторатор Сандерс, основавший сеть быстрого питания KFC?",Полковник,Лейтенант,Маршал,Сержант
7,Что такое пешмерга?,Военизированное объединение,Продукт пчеловодства,Птица,Растение
8,"В какой из этих гоночных серий соревновались не пилоты или автогоночные команды, а нации?",A1 Grand Prix,Superleague Formula,WTCC,INDYCAR
9,Построение какой геометрической фигуры входит в задачу Брахмагупты?,Четырёхугольник,Окружность,Арбелос,Эллипс
