,quest_text,correct,uncorrect1,uncorrect2,uncorrect3
0,"Кто «милая, славная, смешная...» нас приглашает танцевать? ",Енька,Женька,Манька,Танька
1,"Какая фишка игры в русское лото получила прозвище ""дед""?",90,99,70,55
2,"Что представляет собой фраза ""Нажал кабан на баклажан""?",палиндром,поговорку,анаграмму,фразеологизм
3,На каком языке дублируются надписи на российских водительских правах?,Французском,Английском,Немецком,Итальянском
4,Какое семейство наземных млекопитающих является ближайшими родственниками китов?,Бегемотовые,Мышиные,Гребнепалые,Тапировые
5,"Приступу какого из этих заболеваний, как правило, предшествует ""аура""?",Эпилепсия,Бронхиальная астма,Подагра,Ревматизм
6,Сколько щенков обнаружилось у песенной пропавшей Люси?,8,10,7,9
7,"Кто автор слов песни из фильма «Ирония судьбы, или С лёгким паром!» «Я спросил у ясеня...»?",Владимир Киршон,Александр Аронов,Александр Кочетков,Евгений Евтушенко
8,Какое препятствие не встретилось на пути в Киев богатырю Дюку Степановичу?,Реки горючие,Горушки толкучие,Змеи поклевучие,Львы-звери поедучие
9,Гражданской войне в какой стране посвящён рассказ Сергея Маркова «Подсолнухи в Париже»?,Россия,Ангола,Бразилия,Испания
